Order_ID,Order_Date,Customer_ID,Customer_Name,Customer_Type,City,State,Category,Sub_Category,Brand,Product_Name,Quantity,Unit_Price,Discount_Pct,Discount_Amount,Revenue,COGS,Profit,Payment_Method,Order_Status,Delivery_Days,Customer_Rating,Review_Count,Is_Weekend_Order
EC-000963,2024-04-06,CUST0296,Divya Shah,Premium,Chandigarh,Punjab,Electronics,Laptop,Realme,Realme Laptop - 851,1,11196.58,10,1119.66,10076.92,5277.49,4799.43,Credit Card,Delivered,4,1.8,111,1
EC-000964,2024-12-10,CUST0117,Aditya Rao,New,Chandigarh,Punjab,Electronics,Laptop,Boat,Boat Laptop - 270,5,7373.85,20,7373.85,29495.4,12976.64,16518.76,Debit Card,Delivered,4,2.0,91,0
EC-000965,2024-07-11,CUST0297,Rohan Gupta,New,Mumbai,Maharashtra,Home & Kitchen,Curtains,Philips,Philips Curtains - 274,1,10440.86,25,2610.22,7830.64,3561.57,4269.07,Wallet,Delivered,1,2.3,133,0
EC-000966,2021-08-28,CUST0075,Sneha Reddy,New,Ahmedabad,Gujarat,Electronics,Smartwatch,OnePlus,OnePlus Smartwatch - 938,3,4355.83,20,2613.5,10453.99,6485.47,3968.52,Credit Card,Returned,4,3.0,141,1
EC-000967,2022-03-25,CUST0152,Divya Shah,Premium,Chennai,Tamil Nadu,Sports,Badminton Kit,Adidas,Adidas Badminton Kit - 563,2,14127.97,20,5651.19,22604.75,10224.64,12380.11,Net Banking,Delivered,2,2.9,18,0
EC-000968,2024-05-12,CUST0035,Neha Mishra,Premium,Hyderabad,Telangana,Beauty,Lipstick,Mamaearth,Mamaearth Lipstick - 827,2,10744.77,25,5372.39,16117.15,8195.48,7921.67,UPI,Delivered,8,1.5,189,0
EC-000969,2021-05-22,CUST0126,Unknown,Returning,Lucknow,UP,Sports,Swimming Goggles,Nivia,Nivia Swimming Goggles - 520,1,3024.79,15,453.72,2571.07,1045.83,1525.24,Debit Card,Pending,9,3.0,490,0
EC-000970,2022-10-24,CUST0211,Karan Mehta,New,Ahmedabad,Gujarat,Beauty,Shampoo,Himalaya,Himalaya Shampoo - 298,2,13370.81,0,0.0,26741.62,15485.63,11255.99,Net Banking,Delivered,7,4.2,24,0
EC-000971,2024-09-06,CUST0236,Neha Mishra,Premium,Surat,Gujarat,Beauty,Face Cream,Himalaya,Himalaya Face Cream - 500,3,3910.58,25,2932.93,8798.81,4383.8,4415.01,Cash on Delivery,Pending,5,3.0,359,1
EC-000972,2023-10-04,CUST0134,Neha Mishra,Premium,Chennai,Tamil Nadu,Books,Textbook,Oxford,Oxford Textbook - 212,2,4665.59,0,0.0,9331.18,5286.49,4044.69,Credit Card,Returned,7,3.0,20,0
EC-000973,2022-09-10,CUST0039,Ananya Iyer,Premium,Ahmedabad,Gujarat,Books,Cookbook,Harper,Harper Cookbook - 598,2,1103.92,25,551.96,1655.88,1075.43,580.45,UPI,Cancelled,10,3.0,286,0
EC-000974,2021-04-10,CUST0088,Priya Patel,VIP,Mumbai,Maharashtra,Electronics,Speaker,OnePlus,OnePlus Speaker - 413,2,11612.8,15,3483.84,19741.76,12130.72,7611.04,Credit Card,Delivered,10,3.3,243,0
EC-000975,2023-03-12,CUST0191,Vikram Singh,New,Mumbai,Maharashtra,Books,Textbook,Bloomsbury,Bloomsbury Textbook - 830,5,12196.81,0,0.0,60984.05,24647.23,36336.82,UPI,Cancelled,5,3.0,167,0
EC-000976,2021-05-08,CUST0209,Neha Mishra,Returning,Kolkata,West Bengal,Fashion,Sneakers,H&M,H&M Sneakers - 931,1,4701.15,20,940.23,3760.92,1835.56,1925.36,Wallet,Returned,1,3.0,271,0
EC-000977,2023-05-20,CUST0079,Kavya Pillai,Premium,Kolkata,West Bengal,Beauty,Perfume,Biotique,Biotique Perfume - 923,3,8405.33,0,0.0,25215.99,15434.82,9781.17,Cash on Delivery,Delivered,5,3.7,145,1
EC-000978,2022-07-18,CUST0189,Divya Shah,New,Chennai,Tamil Nadu,Fashion,Sneakers,Fabindia,Fabindia Sneakers - 404,2,12259.58,10,2451.92,22067.24,8952.32,13114.92,Cash on Delivery,Delivered,4,3.9,94,0
EC-000979,2024-02-05,CUST0256,Aditya Rao,Premium,Bangalore,Karnataka,Beauty,Perfume,Mamaearth,Mamaearth Perfume - 579,1,13208.31,15,1981.25,11227.06,4656.61,6570.45,UPI,Returned,9,3.0,8,0
EC-000980,2021-09-01,CUST0164,Vikram Singh,Premium,Unknown,West Bengal,Books,Comics,Scholastic,Scholastic Comics - 905,5,113.85,15,85.39,483.86,324.65,159.21,Debit Card,Delivered,7,1.1,375,0
EC-000981,2023-01-25,CUST0199,Suresh Joshi,New,Bangalore,Karnataka,Sports,Cycle,Adidas,Adidas Cycle - 573,5,10155.91,20,10155.91,40623.64,19162.98,21460.66,Cash on Delivery,Delivered,7,4.0,129,0
EC-000982,2023-11-04,CUST0151,Sneha Reddy,Premium,Delhi,Delhi,Books,Travel Guide,Penguin,Penguin Travel Guide - 679,4,3224.39,0,0.0,12897.56,8937.6,3959.96,Net Banking,Cancelled,6,3.0,156,0
EC-000983,2021-12-07,CUST0276,Riya Bose,Returning,Mumbai,Maharashtra,Beauty,Lipstick,Ponds,Ponds Lipstick - 328,2,11750.17,0,0.0,23500.34,14799.52,8700.82,Wallet,Delivered,9,3.8,235,1
EC-000984,2023-12-01,CUST0122,Karan Mehta,New,Hyderabad,Telangana,Beauty,Moisturizer,LOreal,LOreal Moisturizer - 168,1,2818.62,25,704.65,2113.97,1457.72,656.25,Credit Card,Cancelled,8,3.0,358,0
EC-000985,2022-04-04,CUST0082,Amit Tiwari,VIP,Jaipur,Rajasthan,Fashion,Jacket,Zara,Zara Jacket - 156,4,3181.59,0,0.0,12726.36,7016.51,5709.85,Credit Card,Delivered,8,2.2,74,0
EC-000986,2022-09-09,CUST0144,Amit Tiwari,New,Bangalore,Karnataka,Home & Kitchen,Curtains,Pigeon,Pigeon Curtains - 542,4,11203.7,30,13444.44,31370.36,14733.64,16636.72,Debit Card,Pending,10,3.0,383,0
EC-000987,2022-03-17,CUST0183,Riya Bose,VIP,Bangalore,Karnataka,Beauty,Face Cream,LOreal,LOreal Face Cream - 396,1,5616.46,30,1684.94,3931.52,2458.71,1472.81,UPI,Delivered,9,3.0,269,0
EC-000988,2023-07-13,CUST0030,Kavya Pillai,VIP,Ahmedabad,Gujarat,Beauty,Face Cream,Mamaearth,Mamaearth Face Cream - 251,1,9899.97,10,990.0,8909.97,5278.9,3631.07,Credit Card,Returned,2,3.0,466,1
EC-000989,2021-10-10,CUST0232,Amit Tiwari,New,Lucknow,UP,Home & Kitchen,Curtains,Prestige,Prestige Curtains - 463,1,1030.23,15,154.53,875.7,478.0,397.7,Debit Card,Pending,1,3.0,178,0
EC-000990,2022-06-17,CUST0191,Neha Mishra,VIP,Hyderabad,Telangana,Books,Cookbook,Scholastic,Scholastic Cookbook - 625,2,4822.45,0,0.0,9644.9,6198.27,3446.63,Credit Card,Delivered,9,4.5,172,0
EC-000991,2023-08-23,CUST0006,Divya Shah,VIP,Pune,Maharashtra,Fashion,Sneakers,H&M,H&M Sneakers - 169,5,13082.6,25,16353.25,49059.75,31178.7,17881.05,Wallet,Delivered,3,2.1,407,0
EC-000992,2022-10-23,CUST0174,Rohan Gupta,Returning,Lucknow,UP,Books,Comics,Scholastic,Scholastic Comics - 814,2,14180.86,25,7090.43,21271.29,12864.07,8407.22,UPI,Pending,9,3.0,151,0
EC-000993,2024-02-02,CUST0284,Ananya Iyer,Returning,Lucknow,UP,Sports,Cycle,Adidas,Adidas Cycle - 198,3,7707.5,20,4624.5,18498.0,8064.87,10433.13,Wallet,Pending,1,3.0,386,0
EC-000994,2022-12-26,CUST0021,Ananya Iyer,VIP,Ahmedabad,Gujarat,Electronics,Earbuds,Realme,Realme Earbuds - 873,3,12935.13,10,3880.54,34924.85,15408.49,19516.36,Net Banking,Delivered,4,4.8,53,0
EC-000995,2021-12-03,CUST0059,Arjun Sharma,Returning,Hyderabad,Telangana,Electronics,Smartphone,Boat,Boat Smartphone - 428,3,12198.0,0,0.0,36594.0,25020.23,11573.77,Credit Card,Delivered,8,2.3,326,0
EC-000996,2022-04-09,CUST0200,Divya Shah,Returning,Bangalore,Karnataka,Beauty,Perfume,Biotique,Biotique Perfume - 306,1,14799.79,25,3699.95,11099.84,6430.71,4669.13,Wallet,Returned,8,3.0,311,0
EC-000997,2022-02-19,CUST0237,Sneha Reddy,Returning,Jaipur,Rajasthan,Fashion,Kurta,Fabindia,Fabindia Kurta - 134,4,9412.2,30,11294.64,26354.16,15588.62,10765.54,Debit Card,Pending,1,3.0,103,0
EC-000998,2021-06-06,CUST0172,Karan Mehta,Returning,Kolkata,West Bengal,Electronics,Tablet,Xiaomi,Xiaomi Tablet - 684,3,14396.14,20,8637.68,34550.74,16076.93,18473.81,Net Banking,Returned,9,3.0,86,1
EC-000999,2022-02-15,CUST0178,Suresh Joshi,New,Lucknow,UP,Sports,Cricket Bat,Adidas,Adidas Cricket Bat - 682,1,12326.23,20,2465.25,9860.98,5946.11,3914.87,Credit Card,Pending,7,3.0,62,0
EC-001000,2021-08-08,CUST0209,Aditya Rao,New,Hyderabad,Telangana,Fashion,Handbag,Adidas,Adidas Handbag - 329,4,8709.64,0,0.0,34838.56,17153.19,17685.37,UPI,Cancelled,1,3.0,226,0
EC-001001,2022-05-03,CUST0175,Pooja Nair,Premium,Pune,Maharashtra,Home & Kitchen,Curtains,Hawkins,Hawkins Curtains - 508,5,14720.5,0,0.0,73602.5,50031.05,23571.45,Cash on Delivery,Cancelled,9,3.0,445,0
EC-001002,2024-05-21,CUST0095,Aditya Rao,VIP,Delhi,Delhi,Electronics,Smartwatch,Realme,Realme Smartwatch - 367,3,12598.92,20,7559.35,30237.41,18181.87,12055.54,Debit Card,Delivered,1,3.8,272,1
EC-001003,2023-11-02,CUST0050,Rahul Kumar,New,Bangalore,Karnataka,Home & Kitchen,Cookware,Prestige,Prestige Cookware - 454,4,10908.04,5,2181.61,41450.55,17980.3,23470.25,Credit Card,Returned,4,3.0,205,0
EC-001004,2024-03-09,CUST0292,Priya Patel,VIP,Lucknow,UP,Books,Biography,Bloomsbury,Bloomsbury Biography - 619,2,803.23,0,0.0,1606.46,1105.93,500.53,Debit Card,Delivered,1,3.7,246,0
EC-001005,2022-01-02,CUST0189,Suresh Joshi,New,Ahmedabad,Gujarat,Beauty,Lipstick,Biotique,Biotique Lipstick - 665,3,9481.46,10,2844.44,25599.94,16871.52,8728.42,Net Banking,Delivered,1,1.5,415,0
EC-001006,2022-07-23,CUST0079,Vikram Singh,New,Kolkata,West Bengal,Electronics,Earbuds,Xiaomi,Xiaomi Earbuds - 548,4,8209.43,25,8209.43,24628.29,17060.85,7567.44,Credit Card,Cancelled,7,3.0,235,0
EC-001008,2022-01-03,CUST0209,Amit Tiwari,Returning,Mumbai,Maharashtra,Sports,Cycle,Decathlon,Decathlon Cycle - 389,1,2161.74,30,648.52,1513.22,1051.42,461.8,Credit Card,Delivered,1,2.0,356,0
EC-001009,2023-03-20,CUST0085,Sneha Reddy,New,Surat,Gujarat,Home & Kitchen,Bedsheet,Borosil,Borosil Bedsheet - 178,1,8970.96,5,448.55,8522.41,4470.38,4052.03,UPI,Returned,7,3.0,444,1
EC-001010,2023-04-15,CUST0128,Divya Shah,Returning,Chandigarh,Punjab,Sports,Dumbbell,Cosco,Cosco Dumbbell - 639,5,12282.59,25,15353.24,46059.71,30791.7,15268.01,UPI,Returned,5,4.4,112,0
EC-001011,2021-06-14,CUST0130,Rohan Gupta,New,Jaipur,Rajasthan,Home & Kitchen,Pillow,Borosil,Borosil Pillow - 308,3,6924.63,0,0.0,20773.89,9909.02,10864.87,Debit Card,Returned,10,3.0,131,1
EC-001012,2022-02-12,CUST0069,Pooja Nair,VIP,Chandigarh,Punjab,Sports,Dumbbell,Adidas,Adidas Dumbbell - 765,5,9945.9,20,9945.9,39783.6,24821.34,14962.26,Net Banking,Delivered,3,2.2,147,0
EC-001013,2023-10-13,CUST0185,Priya Patel,Premium,Mumbai,Maharashtra,Electronics,Smartphone,Sony,Sony Smartphone - 975,3,915.52,10,274.66,2471.9,1140.22,1331.68,Cash on Delivery,Delivered,5,2.7,321,1
EC-001014,2024-01-08,CUST0214,Ananya Iyer,VIP,Kolkata,West Bengal,Books,Comics,Penguin,Penguin Comics - 645,1,8351.97,15,1252.8,7099.17,3932.19,3166.98,Credit Card,Returned,4,3.0,277,0
EC-001015,2023-01-20,CUST0018,Karan Mehta,New,Jaipur,Rajasthan,Beauty,Lipstick,Lakme,Lakme Lipstick - 449,2,2600.44,30,1560.26,3640.62,1587.71,2052.91,Wallet,Delivered,6,1.3,326,1
EC-001016,2021-02-18,CUST0132,Divya Shah,VIP,Kolkata,West Bengal,Sports,Football,Yonex,Yonex Football - 534,1,3554.44,30,1066.33,2488.11,1521.9,966.21,Cash on Delivery,Pending,7,3.0,259,0
EC-001017,2022-07-15,CUST0284,Arjun Sharma,Premium,Jaipur,Rajasthan,Beauty,Sunscreen,Ponds,Ponds Sunscreen - 918,5,5297.6,10,2648.8,23839.2,12216.34,11622.86,Wallet,Delivered,4,3.5,105,0
EC-001018,2023-10-13,CUST0290,Rohan Gupta,Premium,Jaipur,Rajasthan,Home & Kitchen,Mixer,Philips,Philips Mixer - 375,1,11265.75,10,1126.58,10139.17,6847.51,3291.66,Wallet,Cancelled,1,3.0,86,1
EC-001019,2021-05-19,CUST0018,Ananya Iyer,VIP,Lucknow,UP,Home & Kitchen,Cookware,Hawkins,Hawkins Cookware - 573,2,2929.14,0,0.0,5858.28,2411.78,3446.5,Credit Card,Delivered,6,2.6,181,0
EC-001020,2024-11-28,CUST0079,Kavya Pillai,New,Mumbai,Maharashtra,Books,Fiction Novel,Scholastic,Scholastic Fiction Novel - 693,5,11112.46,10,5556.23,50006.07,30301.39,19704.68,Credit Card,Delivered,9,4.3,145,1
EC-001021,2024-03-09,CUST0071,Riya Bose,Returning,Pune,Maharashtra,Home & Kitchen,Lamp,Borosil,Borosil Lamp - 332,3,572.67,0,0.0,1718.01,962.93,755.08,Wallet,Delivered,5,1.2,247,0
EC-001022,2021-04-04,CUST0193,Amit Tiwari,Premium,Lucknow,UP,Fashion,Jeans,Fabindia,Fabindia Jeans - 142,2,14804.75,25,7402.38,22207.12,13909.89,8297.23,Cash on Delivery,Delivered,1,2.0,67,0
EC-001023,2023-01-22,CUST0009,Priya Patel,Returning,Chandigarh,Punjab,Beauty,Shampoo,Lakme,Lakme Shampoo - 458,1,12877.21,10,1287.72,11589.49,4974.33,6615.16,Credit Card,Cancelled,6,3.0,250,0
EC-001025,2023-06-14,CUST0065,Divya Shah,New,Mumbai,Maharashtra,Books,Textbook,Harper,Harper Textbook - 264,4,12430.1,10,4972.04,44748.36,17907.37,26840.99,UPI,Returned,6,3.0,181,1
EC-001026,2021-10-07,CUST0083,Neha Mishra,Returning,Lucknow,UP,Electronics,Tablet,Apple,Apple Tablet - 487,1,2141.61,0,0.0,2141.61,1202.03,939.58,Cash on Delivery,Cancelled,6,3.0,469,1
EC-001027,2021-02-08,CUST0286,Kavya Pillai,New,Bangalore,Karnataka,Electronics,Camera,Realme,Realme Camera - 967,1,4441.28,15,666.19,3775.09,1982.75,1792.34,Cash on Delivery,Cancelled,10,3.0,476,0
EC-001028,2024-06-09,CUST0042,Divya Shah,Returning,Surat,Gujarat,Electronics,Smartwatch,Sony,Sony Smartwatch - 436,3,13588.96,20,8153.38,32613.5,17868.52,14744.98,Debit Card,Cancelled,4,3.0,97,0
EC-001029,2021-12-08,CUST0247,Kavya Pillai,Premium,Pune,Maharashtra,Home & Kitchen,Pressure Cooker,Pigeon,Pigeon Pressure Cooker - 181,1,14305.7,25,3576.43,10729.27,4485.57,6243.7,UPI,Pending,8,3.0,121,0
EC-001030,2024-10-08,CUST0207,Pooja Nair,Returning,Pune,Maharashtra,Sports,Cycle,Decathlon,Decathlon Cycle - 650,1,4787.97,25,1196.99,3590.98,2162.51,1428.47,Debit Card,Returned,8,3.0,109,0
EC-001031,2023-05-11,CUST0291,Rahul Kumar,VIP,Surat,Gujarat,Books,Cookbook,Random House,Random House Cookbook - 531,3,9560.11,5,1434.02,27246.31,11910.83,15335.48,Cash on Delivery,Delivered,6,1.3,113,0
EC-001032,2022-03-15,CUST0179,Sneha Reddy,VIP,Unknown,Gujarat,Fashion,Jacket,Nike,Nike Jacket - 369,5,736.82,30,1105.23,2578.87,1700.5,878.37,Cash on Delivery,Delivered,1,1.5,384,0
EC-001033,2021-07-01,CUST0054,Vikram Singh,VIP,Delhi,Delhi,Beauty,Perfume,Dove,Dove Perfume - 532,3,11094.42,5,1664.16,31619.1,13966.18,17652.92,UPI,Delivered,3,2.8,167,0
EC-001034,2023-02-11,CUST0074,Sneha Reddy,New,Jaipur,Rajasthan,Fashion,Kurta,Puma,Puma Kurta - 175,2,7725.53,5,772.55,14678.51,9259.69,5418.82,Wallet,Cancelled,6,3.0,191,0
EC-001035,2024-05-25,CUST0181,Vikram Singh,Returning,Surat,Gujarat,Home & Kitchen,Curtains,Pigeon,Pigeon Curtains - 841,3,314.28,15,141.43,801.41,513.62,287.79,Cash on Delivery,Pending,8,3.0,326,0
EC-001036,2023-11-21,CUST0206,Aditya Rao,VIP,Mumbai,Maharashtra,Sports,Yoga Mat,Nike,Nike Yoga Mat - 280,4,4405.63,20,3524.5,14098.02,7233.92,6864.1,Cash on Delivery,Returned,8,3.0,77,1
EC-001037,2023-08-11,CUST0081,Kavya Pillai,Premium,Delhi,Delhi,Beauty,Sunscreen,Himalaya,Himalaya Sunscreen - 430,3,10543.94,5,1581.59,30050.23,13771.48,16278.75,Net Banking,Cancelled,1,3.0,484,0
EC-001038,2022-07-17,CUST0129,Aditya Rao,New,Bangalore,Karnataka,Home & Kitchen,Cookware,Philips,Philips Cookware - 455,4,11966.96,0,0.0,47867.84,29766.17,18101.67,UPI,Cancelled,5,3.0,437,0
EC-001039,2024-04-06,CUST0097,Sneha Reddy,Returning,Hyderabad,Telangana,Fashion,T-Shirt,Levis,Levis T-Shirt - 782,5,6082.31,15,4561.73,25849.82,16490.6,9359.22,UPI,Delivered,5,1.9,278,1
EC-001040,2022-01-20,CUST0027,Karan Mehta,New,Jaipur,Rajasthan,Fashion,T-Shirt,H&M,H&M T-Shirt - 600,2,3227.47,30,1936.48,4518.46,2161.07,2357.39,Credit Card,Cancelled,1,3.0,281,1
EC-001041,2024-09-05,CUST0185,Sneha Reddy,New,Lucknow,UP,Home & Kitchen,Pressure Cooker,Bajaj,Bajaj Pressure Cooker - 555,1,742.19,15,111.33,630.86,286.24,344.62,Net Banking,Delivered,8,2.6,68,0
EC-001042,2021-06-26,CUST0087,Pooja Nair,New,Bangalore,Karnataka,Books,Textbook,Penguin,Penguin Textbook - 434,5,7604.96,10,3802.48,34222.32,22201.57,12020.75,Debit Card,Pending,2,3.0,293,0
EC-001043,2021-12-23,CUST0034,Kavya Pillai,New,Ahmedabad,Gujarat,Sports,Cricket Bat,Adidas,Adidas Cricket Bat - 822,5,5204.61,25,6505.76,19517.29,11482.03,8035.26,Cash on Delivery,Delivered,6,3.0,96,0
EC-001044,2021-11-21,CUST0287,Vikram Singh,VIP,Jaipur,Rajasthan,Home & Kitchen,Pressure Cooker,Milton,Milton Pressure Cooker - 993,1,8013.53,25,2003.38,6010.15,3748.62,2261.53,Debit Card,Delivered,1,4.3,81,1
EC-001045,2024-03-24,CUST0224,Vikram Singh,Returning,Ahmedabad,Gujarat,Beauty,Shampoo,Himalaya,Himalaya Shampoo - 750,3,1128.65,5,169.3,3216.65,1609.73,1606.92,Credit Card,Delivered,8,2.3,5,0
EC-001046,2021-07-03,CUST0228,Karan Mehta,Returning,Chandigarh,Punjab,Sports,Swimming Goggles,Nivia,Nivia Swimming Goggles - 139,2,2312.75,5,231.28,4394.22,2543.99,1850.23,Net Banking,Cancelled,8,3.0,404,0
EC-001047,2022-11-12,CUST0191,Ananya Iyer,Premium,Kolkata,West Bengal,Beauty,Lipstick,Mamaearth,Mamaearth Lipstick - 960,4,2070.8,25,2070.8,6212.4,2851.53,3360.87,Debit Card,Cancelled,8,3.0,494,0
EC-001048,2024-10-12,CUST0208,Divya Shah,New,Ahmedabad,Gujarat,Home & Kitchen,Pillow,Pigeon,Pigeon Pillow - 324,2,8509.49,30,5105.69,11913.29,8099.69,3813.6,Credit Card,Returned,9,3.0,40,0
EC-001049,2024-02-06,CUST0130,Sneha Reddy,Premium,Pune,Maharashtra,Home & Kitchen,Curtains,Pigeon,Pigeon Curtains - 813,3,10718.72,5,1607.81,30548.35,13989.56,16558.79,Net Banking,Delivered,8,2.9,126,1
EC-001050,2024-10-14,CUST0278,Divya Shah,Premium,Ahmedabad,Gujarat,Beauty,Shampoo,Ponds,Ponds Shampoo - 619,4,7807.67,30,9369.2,21861.48,11453.93,10407.55,Debit Card,Delivered,4,1.8,446,1
EC-001051,2023-07-13,CUST0101,Suresh Joshi,Premium,Pune,Maharashtra,Books,Fiction Novel,Random House,Random House Fiction Novel - 155,2,4809.91,10,961.98,8657.84,3607.91,5049.93,UPI,Returned,8,3.0,175,1
EC-001053,2021-12-01,CUST0137,Aditya Rao,Premium,Unknown,Maharashtra,Electronics,Smartwatch,Boat,Boat Smartwatch - 885,1,3550.83,5,177.54,3373.29,2208.42,1164.87,Cash on Delivery,Delivered,7,2.6,323,0
EC-001054,2023-09-07,CUST0094,Suresh Joshi,Returning,Jaipur,Rajasthan,Electronics,Camera,Samsung,Samsung Camera - 397,1,1761.17,5,88.06,1673.11,955.55,717.56,Debit Card,Cancelled,3,3.0,167,1
EC-001055,2022-01-02,CUST0183,Sneha Reddy,VIP,Chennai,Tamil Nadu,Home & Kitchen,Bedsheet,Pigeon,Pigeon Bedsheet - 910,2,11149.34,20,4459.74,17838.94,10061.22,7777.72,Net Banking,Cancelled,1,3.0,412,0
EC-001056,2022-11-25,CUST0101,Rohan Gupta,New,Hyderabad,Telangana,Electronics,Laptop,OnePlus,OnePlus Laptop - 932,2,8064.93,0,0.0,16129.86,7397.76,8732.1,Net Banking,Delivered,4,1.7,44,0
EC-001057,2021-02-03,CUST0157,Kavya Pillai,New,Chandigarh,Punjab,Beauty,Perfume,LOreal,LOreal Perfume - 115,2,3098.83,10,619.77,5577.89,3720.85,1857.04,Wallet,Pending,9,3.0,222,0
EC-001058,2024-04-27,CUST0107,Aditya Rao,VIP,Delhi,Delhi,Sports,Cycle,Nike,Nike Cycle - 624,4,14285.73,25,14285.73,42857.19,26630.53,16226.66,Wallet,Delivered,10,3.4,107,1
EC-001059,2021-05-21,CUST0247,Suresh Joshi,Premium,Ahmedabad,Gujarat,Electronics,Tablet,OnePlus,OnePlus Tablet - 539,1,4779.25,5,238.96,4540.29,2496.07,2044.22,Credit Card,Returned,10,3.0,18,1
EC-001060,2023-12-18,CUST0092,Suresh Joshi,New,Hyderabad,Telangana,Fashion,Kurta,Adidas,Adidas Kurta - 608,2,13796.2,15,4138.86,23453.54,12363.09,11090.45,Wallet,Delivered,9,2.4,432,0
EC-001061,2021-08-08,CUST0275,Suresh Joshi,Returning,Jaipur,Rajasthan,Books,Textbook,Rupa,Rupa Textbook - 557,2,12457.84,25,6228.92,18686.76,8541.74,10145.02,UPI,Delivered,10,4.7,272,0
EC-001062,2023-03-26,CUST0049,Ananya Iyer,Returning,Surat,Gujarat,Books,Biography,Penguin,Penguin Biography - 985,4,11456.4,10,4582.56,41243.04,26541.63,14701.41,Net Banking,Delivered,2,2.4,54,0
EC-001063,2024-09-24,CUST0263,Priya Patel,VIP,Bangalore,Karnataka,Sports,Dumbbell,Decathlon,Decathlon Dumbbell - 358,2,5512.5,15,1653.75,9371.25,5980.55,3390.7,Net Banking,Delivered,10,4.8,45,0
EC-001064,2023-12-19,CUST0129,Arjun Sharma,Premium,Bangalore,Karnataka,Electronics,Pillow,Bajaj,Bajaj Pillow - 806,4,12095.95,0,0.0,48383.8,31619.39,16764.41,Debit Card,Returned,10,3.0,48,0
EC-001065,2023-11-08,CUST0200,Unknown,New,Jaipur,Rajasthan,Sports,Swimming Goggles,Cosco,Cosco Swimming Goggles - 207,1,6087.96,15,913.19,5174.77,3115.87,2058.9,Net Banking,Returned,6,3.0,156,0
EC-001066,2021-03-17,CUST0299,Unknown,VIP,Bangalore,Karnataka,Beauty,Face Cream,Biotique,Biotique Face Cream - 990,4,9326.14,30,11191.37,26113.19,14207.88,11905.31,Credit Card,Delivered,2,3.6,153,0
EC-001067,2024-03-24,CUST0121,Suresh Joshi,New,Bangalore,Karnataka,Electronics,Earbuds,Sony,Sony Earbuds - 403,2,8986.87,25,4493.44,13480.3,7352.25,6128.05,Credit Card,Returned,9,3.0,300,0
EC-001068,2023-10-12,CUST0253,Ananya Iyer,Returning,Surat,Gujarat,Books,Textbook,Bloomsbury,Bloomsbury Textbook - 397,4,3318.87,10,1327.55,11947.93,8246.24,3701.69,Cash on Delivery,Pending,10,3.0,409,0
EC-001069,2023-09-20,CUST0049,Amit Tiwari,Returning,Lucknow,UP,Beauty,Shampoo,Ponds,Ponds Shampoo - 438,3,9235.96,25,6926.97,20780.91,13334.71,7446.2,Wallet,Returned,5,3.0,139,1
EC-001070,2024-01-11,CUST0098,Vikram Singh,VIP,Bangalore,Karnataka,Beauty,Moisturizer,LOreal,LOreal Moisturizer - 168,2,7923.24,20,3169.3,12677.18,7760.76,4916.42,Credit Card,Delivered,7,2.0,235,0
EC-001071,2021-09-15,CUST0234,Priya Patel,VIP,Chennai,Tamil Nadu,Home & Kitchen,Pillow,Philips,Philips Pillow - 708,2,7713.46,25,3856.73,11570.19,6116.34,5453.85,Debit Card,Delivered,6,5.0,456,0
EC-001072,2023-11-01,CUST0084,Divya Shah,VIP,Jaipur,Rajasthan,Electronics,Tablet,Realme,Realme Tablet - 698,5,9983.33,5,2495.83,47420.82,30905.57,16515.25,Wallet,Delivered,4,3.2,275,0
EC-001073,2022-02-19,CUST0100,Karan Mehta,Premium,Kolkata,West Bengal,Home & Kitchen,Bedsheet,Borosil,Borosil Bedsheet - 282,3,14086.85,10,4226.06,38034.49,20831.82,17202.67,UPI,Delivered,3,3.8,77,0
EC-001074,2024-06-19,CUST0134,Rohan Gupta,VIP,Jaipur,Rajasthan,Sports,Yoga Mat,Nike,Nike Yoga Mat - 314,3,5190.45,20,3114.27,12457.08,7406.22,5050.86,Debit Card,Cancelled,10,3.0,460,0
EC-001075,2022-03-06,CUST0222,Aditya Rao,New,Chennai,Tamil Nadu,Electronics,Speaker,Apple,Apple Speaker - 153,4,1878.78,0,0.0,7515.12,3745.18,3769.94,Debit Card,Delivered,8,4.3,372,1
EC-001076,2024-06-10,CUST0084,Pooja Nair,VIP,Kolkata,West Bengal,Sports,Swimming Goggles,Cosco,Cosco Swimming Goggles - 486,3,2956.87,25,2217.65,6652.96,3769.89,2883.07,Net Banking,Delivered,9,3.3,154,0
EC-001077,2023-09-03,CUST0011,Ananya Iyer,Premium,Hyderabad,Telangana,Beauty,Perfume,Himalaya,Himalaya Perfume - 828,5,1413.2,30,2119.8,4946.2,3131.14,1815.06,Debit Card,Delivered,10,4.4,142,0
EC-001078,2023-11-04,CUST0293,Neha Mishra,Returning,Ahmedabad,Gujarat,Books,Biography,Scholastic,Scholastic Biography - 125,3,2565.95,25,1924.46,5773.39,3533.21,2240.18,UPI,Returned,9,3.0,8,0
EC-001079,2024-04-20,CUST0149,Suresh Joshi,Premium,Pune,Maharashtra,Books,Travel Guide,Bloomsbury,Bloomsbury Travel Guide - 283,3,3027.66,25,2270.74,6812.24,3157.64,3654.6,Wallet,Delivered,9,1.2,376,1
